SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID,TEAM,OPPONENT
2022-23,1630639,0022201224,"APR 09, 2023",DAL vs. SAS,L,23,4,9,0.444,1,3,0.333,1,5,0.2,1,4,5,1,1,0,0,3,10,-13,1,1630639,DAL,SAS
2022-23,1630639,0022201210,"APR 07, 2023",DAL vs. CHI,L,23,5,9,0.556,2,6,0.333,0,0,0.0,3,3,6,0,0,0,2,0,12,-19,1,1630639,DAL,CHI
2022-23,1630639,0022200881,"FEB 15, 2023",DAL @ DEN,L,12,4,6,0.667,2,3,0.667,0,0,0.0,1,1,2,0,1,0,0,1,10,-9,1,1630639,DAL,DEN
2022-23,1630639,0022200813,"FEB 06, 2023",DAL @ UTA,W,12,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,0,0,0,1,3,3,1,1,1630639,DAL,UTA
2022-23,1630639,0022200800,"FEB 04, 2023",DAL @ GSW,L,11,2,4,0.5,1,3,0.333,0,0,0.0,1,3,4,0,0,0,0,1,5,4,1,1630639,DAL,GSW
2022-23,1630639,0022200750,"JAN 28, 2023",DAL @ UTA,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1630639,DAL,UTA
2022-23,1630639,0022200686,"JAN 20, 2023",DAL vs. MIA,W,4,2,2,1.0,1,1,1.0,0,2,0.0,0,0,0,0,0,0,0,1,5,-3,1,1630639,DAL,MIA
2022-23,1630639,0022200654,"JAN 15, 2023",DAL @ POR,L,5,2,2,1.0,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0,1,6,3,1,1630639,DAL,POR
2022-23,1630639,0022200647,"JAN 14, 2023",DAL @ POR,L,7,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,0,3,4,1,1630639,DAL,POR
2022-23,1630639,0022200617,"JAN 10, 2023",DAL @ LAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1,1630639,DAL,LAC
2022-23,1630639,0022200602,"JAN 08, 2023",DAL @ OKC,L,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1630639,DAL,OKC
2022-23,1630639,0022200593,"JAN 07, 2023",DAL vs. NOP,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,1630639,DAL,NOP
2022-23,1630639,0022200577,"JAN 05, 2023",DAL vs. BOS,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6,1,1630639,DAL,BOS
2022-23,1630639,0022200528,"DEC 29, 2022",DAL vs. HOU,W,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1,1630639,DAL,HOU
2022-23,1630639,0022200212,"NOV 16, 2022",MIN @ ORL,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-5,1,1630639,MIN,ORL
2022-23,1630639,0022201224,"APR 09, 2023",DAL vs. SAS,L,23,4,9,0.444,1,3,0.333,1,5,0.2,1,4,5,1,1,0,0,3,10,-13,1,1630639,DAL,SAS
2022-23,1630639,0022201210,"APR 07, 2023",DAL vs. CHI,L,23,5,9,0.556,2,6,0.333,0,0,0.0,3,3,6,0,0,0,2,0,12,-19,1,1630639,DAL,CHI
2022-23,1630639,0022200881,"FEB 15, 2023",DAL @ DEN,L,12,4,6,0.667,2,3,0.667,0,0,0.0,1,1,2,0,1,0,0,1,10,-9,1,1630639,DAL,DEN
2022-23,1630639,0022200813,"FEB 06, 2023",DAL @ UTA,W,12,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,0,0,0,1,3,3,1,1,1630639,DAL,UTA
2022-23,1630639,0022200800,"FEB 04, 2023",DAL @ GSW,L,11,2,4,0.5,1,3,0.333,0,0,0.0,1,3,4,0,0,0,0,1,5,4,1,1630639,DAL,GSW
2022-23,1630639,0022200750,"JAN 28, 2023",DAL @ UTA,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1630639,DAL,UTA
2022-23,1630639,0022200686,"JAN 20, 2023",DAL vs. MIA,W,4,2,2,1.0,1,1,1.0,0,2,0.0,0,0,0,0,0,0,0,1,5,-3,1,1630639,DAL,MIA
2022-23,1630639,0022200654,"JAN 15, 2023",DAL @ POR,L,5,2,2,1.0,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0,1,6,3,1,1630639,DAL,POR
2022-23,1630639,0022200647,"JAN 14, 2023",DAL @ POR,L,7,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,0,3,4,1,1630639,DAL,POR
2022-23,1630639,0022200617,"JAN 10, 2023",DAL @ LAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1,1630639,DAL,LAC
2022-23,1630639,0022200602,"JAN 08, 2023",DAL @ OKC,L,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1630639,DAL,OKC
2022-23,1630639,0022200593,"JAN 07, 2023",DAL vs. NOP,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,1630639,DAL,NOP
2022-23,1630639,0022200577,"JAN 05, 2023",DAL vs. BOS,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6,1,1630639,DAL,BOS
2022-23,1630639,0022200528,"DEC 29, 2022",DAL vs. HOU,W,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1,1630639,DAL,HOU
2022-23,1630639,0022200212,"NOV 16, 2022",MIN @ ORL,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-5,1,1630639,MIN,ORL
2022-23,1630639,0022201224,"APR 09, 2023",DAL vs. SAS,L,23,4,9,0.444,1,3,0.333,1,5,0.2,1,4,5,1,1,0,0,3,10,-13,1,1630639,DAL,SAS
2022-23,1630639,0022201210,"APR 07, 2023",DAL vs. CHI,L,23,5,9,0.556,2,6,0.333,0,0,0.0,3,3,6,0,0,0,2,0,12,-19,1,1630639,DAL,CHI
2022-23,1630639,0022200881,"FEB 15, 2023",DAL @ DEN,L,12,4,6,0.667,2,3,0.667,0,0,0.0,1,1,2,0,1,0,0,1,10,-9,1,1630639,DAL,DEN
2022-23,1630639,0022200813,"FEB 06, 2023",DAL @ UTA,W,12,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,0,0,0,1,3,3,1,1,1630639,DAL,UTA
2022-23,1630639,0022200800,"FEB 04, 2023",DAL @ GSW,L,11,2,4,0.5,1,3,0.333,0,0,0.0,1,3,4,0,0,0,0,1,5,4,1,1630639,DAL,GSW
2022-23,1630639,0022200750,"JAN 28, 2023",DAL @ UTA,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1630639,DAL,UTA
2022-23,1630639,0022200686,"JAN 20, 2023",DAL vs. MIA,W,4,2,2,1.0,1,1,1.0,0,2,0.0,0,0,0,0,0,0,0,1,5,-3,1,1630639,DAL,MIA
2022-23,1630639,0022200654,"JAN 15, 2023",DAL @ POR,L,5,2,2,1.0,1,1,1.0,1,1,1.0,0,1,1,0,0,0,0,1,6,3,1,1630639,DAL,POR
2022-23,1630639,0022200647,"JAN 14, 2023",DAL @ POR,L,7,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,0,3,4,1,1630639,DAL,POR
2022-23,1630639,0022200617,"JAN 10, 2023",DAL @ LAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1,1630639,DAL,LAC
2022-23,1630639,0022200602,"JAN 08, 2023",DAL @ OKC,L,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1630639,DAL,OKC
2022-23,1630639,0022200593,"JAN 07, 2023",DAL vs. NOP,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,1630639,DAL,NOP
2022-23,1630639,0022200577,"JAN 05, 2023",DAL vs. BOS,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6,1,1630639,DAL,BOS
2022-23,1630639,0022200528,"DEC 29, 2022",DAL vs. HOU,W,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1,1630639,DAL,HOU
2022-23,1630639,0022200212,"NOV 16, 2022",MIN @ ORL,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-5,1,1630639,MIN,ORL
2023-24,1630639,0022301196,"APR 14, 2024",DAL @ OKC,L,24,5,13,0.385,0,5,0.0,2,2,1.0,1,4,5,2,0,0,1,1,12,-18,1,1630639,DAL,OKC
2023-24,1630639,0022301181,"APR 12, 2024",DAL vs. DET,L,22,1,6,0.167,0,2,0.0,0,0,0.0,1,5,6,2,0,0,2,0,2,-4,1,1630639,DAL,DET
2023-24,1630639,0022301161,"APR 10, 2024",DAL @ MIA,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,4,1,1630639,DAL,MIA
2023-24,1630639,0022301144,"APR 09, 2024",DAL @ CHA,W,4,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,2,1,1630639,DAL,CHA
2023-24,1630639,0022301097,"APR 05, 2024",DAL vs. GSW,W,5,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-1,1,1630639,DAL,GSW
2023-24,1630639,0022301124,"APR 04, 2024",DAL vs. ATL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2,1,1630639,DAL,ATL
2023-24,1630639,0022301083,"MAR 31, 2024",DAL @ HOU,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,1,1630639,DAL,HOU
2023-24,1630639,0022301047,"MAR 26, 2024",DAL @ SAC,W,5,3,3,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,6,7,1,1630639,DAL,SAC
2023-24,1630639,0022301041,"MAR 25, 2024",DAL @ UTA,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1630639,DAL,UTA
2023-24,1630639,0022301008,"MAR 21, 2024",DAL vs. UTA,W,1,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,1,1630639,DAL,UTA
2023-24,1630639,0022300952,"MAR 13, 2024",DAL vs. GSW,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1,1630639,DAL,GSW
2023-24,1630639,0022300935,"MAR 11, 2024",DAL @ CHI,W,6,1,5,0.2,0,2,0.0,1,2,0.5,0,1,1,1,1,0,0,1,3,2,1,1630639,DAL,CHI
2023-24,1630639,0022300919,"MAR 09, 2024",DAL @ DET,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-2,1,1630639,DAL,DET
2023-24,1630639,0022300892,"MAR 05, 2024",DAL vs. IND,L,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,1,1630639,DAL,IND
2023-24,1630639,0022300844,"FEB 28, 2024",DAL @ TOR,W,1,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-1,1,1630639,DAL,TOR
2023-24,1630639,0022300785,"FEB 14, 2024",DAL vs. SAS,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-2,1,1630639,DAL,SAS
2023-24,1630639,0022300768,"FEB 12, 2024",DAL vs. WAS,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1630639,DAL,WAS
2023-24,1630639,0022300748,"FEB 10, 2024",DAL vs. OKC,W,6,2,4,0.5,1,2,0.5,0,0,0.0,1,1,2,0,0,0,0,2,5,0,1,1630639,DAL,OKC
2023-24,1630639,0022300736,"FEB 08, 2024",DAL @ NYK,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,1630639,DAL,NYK
2023-24,1630639,0022300715,"FEB 05, 2024",DAL @ PHI,W,5,3,3,1.0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,6,0,1,1630639,DAL,PHI
2023-24,1630639,0022300680,"JAN 31, 2024",DAL @ MIN,L,15,1,5,0.2,0,2,0.0,1,2,0.5,1,1,2,1,0,1,0,2,3,-5,1,1630639,DAL,MIN
2023-24,1630639,0022300651,"JAN 27, 2024",DAL vs. SAC,L,4,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,1,2,-9,1,1630639,DAL,SAC
2023-24,1630639,0022300625,"JAN 24, 2024",DAL vs. PHX,L,5,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,0,3,0,1,1630639,DAL,PHX
2023-24,1630639,0022300577,"JAN 17, 2024",DAL @ LAL,L,5,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,6,1,1630639,DAL,LAL
2023-24,1630639,0022300556,"JAN 15, 2024",DAL vs. NOP,W,14,1,3,0.333,1,2,0.5,0,0,0.0,1,0,1,0,0,1,0,1,3,-1,1,1630639,DAL,NOP
2023-24,1630639,0022300547,"JAN 13, 2024",DAL vs. NOP,L,6,1,3,0.333,0,1,0.0,1,1,1.0,0,1,1,1,0,0,1,0,3,4,1,1630639,DAL,NOP
2023-24,1630639,0022300515,"JAN 09, 2024",DAL vs. MEM,L,5,1,3,0.333,1,2,0.5,0,0,0.0,1,1,2,0,0,0,0,1,3,-3,1,1630639,DAL,MEM
2023-24,1630639,0022300487,"JAN 05, 2024",DAL vs. POR,W,25,4,8,0.5,1,4,0.25,5,6,0.833,1,4,5,2,2,0,2,5,14,21,1,1630639,DAL,POR
2023-24,1630639,0022300472,"JAN 03, 2024",DAL vs. POR,W,8,1,4,0.25,1,1,1.0,0,0,0.0,0,0,0,0,1,0,0,1,3,-3,1,1630639,DAL,POR
2023-24,1630639,0022300405,"DEC 25, 2023",DAL @ PHX,W,5,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-1,1,1630639,DAL,PHX
2023-24,1630639,0022300398,"DEC 23, 2023",DAL vs. SAS,W,31,7,10,0.7,3,4,0.75,0,0,0.0,3,4,7,3,2,0,1,2,17,16,1,1630639,DAL,SAS
2023-24,1630639,0022300385,"DEC 22, 2023",DAL @ HOU,L,23,3,4,0.75,0,1,0.0,2,2,1.0,0,2,2,1,4,0,3,0,8,2,1,1630639,DAL,HOU
2023-24,1630639,0022300372,"DEC 20, 2023",DAL vs. LAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1630639,DAL,LAC
2023-24,1630639,0022300356,"DEC 18, 2023",DAL @ DEN,L,15,2,4,0.5,1,2,0.5,1,2,0.5,1,1,2,0,0,0,1,2,6,-9,1,1630639,DAL,DEN
2023-24,1630639,0022300341,"DEC 16, 2023",DAL @ POR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1630639,DAL,POR
2023-24,1630639,0022300321,"DEC 14, 2023",DAL vs. MIN,L,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,1,1630639,DAL,MIN
2023-24,1630639,0022300306,"DEC 12, 2023",DAL vs. LAL,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1,1630639,DAL,LAL
2023-24,1630639,0022300299,"DEC 11, 2023",DAL @ MEM,W,14,2,7,0.286,0,4,0.0,0,0,0.0,1,0,1,1,0,0,1,0,4,1,1,1630639,DAL,MEM
2023-24,1630639,0022301226,"DEC 08, 2023",DAL @ POR,W,7,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-4,1,1630639,DAL,POR
2023-24,1630639,0022301213,"DEC 06, 2023",DAL vs. UTA,W,7,2,2,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,4,7,1,1630639,DAL,UTA
2023-24,1630639,0022300287,"DEC 02, 2023",DAL vs. OKC,L,19,4,10,0.4,3,7,0.429,1,2,0.5,0,0,0,2,0,1,0,1,12,9,1,1630639,DAL,OKC
2023-24,1630639,0022300277,"DEC 01, 2023",DAL vs. MEM,L,4,0,1,0.0,0,1,0.0,1,2,0.5,0,1,1,0,0,0,0,0,1,4,1,1630639,DAL,MEM
2024-25,1630639,0022400449,"DEC 31, 2024",TOR @ BOS,L,4,0,3,0.0,0,3,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-8,1,1630639,TOR,BOS
2024-25,1630639,0022400414,"DEC 26, 2024",TOR @ MEM,L,5,2,3,0.667,1,1,1.0,1,2,0.5,0,2,2,0,0,0,0,0,6,-4,1,1630639,TOR,MEM
2024-25,1630639,0022400397,"DEC 23, 2024",TOR @ NYK,L,4,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,5,1,1630639,TOR,NYK
2023-24,1641711,0022301189,"APR 14, 2024",TOR @ MIA,L,29,5,13,0.385,1,5,0.2,3,4,0.75,0,2,2,1,2,0,2,1,14,-16,1,1641711,TOR,MIA
2023-24,1641711,0022301176,"APR 12, 2024",TOR @ MIA,L,31,3,7,0.429,2,5,0.4,0,0,0.0,0,1,1,0,0,0,0,0,8,-3,1,1641711,TOR,MIA
2023-24,1641711,0022301160,"APR 10, 2024",TOR @ BKN,L,34,9,20,0.45,6,14,0.429,0,0,0.0,1,3,4,0,0,0,1,3,24,-2,1,1641711,TOR,BKN
2023-24,1641711,0022301137,"APR 07, 2024",TOR vs. WAS,W,24,5,9,0.556,3,5,0.6,0,0,0.0,0,4,4,0,0,0,0,2,13,4,1,1641711,TOR,WAS
2023-24,1641711,0022301122,"APR 05, 2024",TOR @ MIL,W,26,4,7,0.571,2,4,0.5,0,0,0.0,1,4,5,0,1,0,0,2,10,-3,1,1641711,TOR,MIL
2023-24,1641711,0022301108,"APR 03, 2024",TOR @ MIN,L,34,6,17,0.353,1,6,0.167,3,3,1.0,0,8,8,0,1,0,4,2,16,-37,1,1641711,TOR,MIN
2023-24,1641711,0022301094,"APR 02, 2024",TOR vs. LAL,L,32,6,14,0.429,2,5,0.4,0,0,0.0,1,1,2,0,0,0,0,0,14,-14,1,1641711,TOR,LAL
2023-24,1641711,0022301080,"MAR 31, 2024",TOR vs. PHI,L,31,3,8,0.375,1,3,0.333,5,7,0.714,0,0,0,2,2,0,2,2,12,-14,1,1641711,TOR,PHI
2023-24,1641711,0022301053,"MAR 27, 2024",TOR vs. NYK,L,30,10,18,0.556,3,6,0.5,0,0,0.0,1,0,1,0,0,0,0,1,23,-26,1,1641711,TOR,NYK
2023-24,1641711,0022301036,"MAR 25, 2024",TOR vs. BKN,L,33,3,11,0.273,0,5,0.0,2,2,1.0,0,3,3,2,1,0,2,2,8,6,1,1641711,TOR,BKN
2023-24,1641711,0022301022,"MAR 23, 2024",TOR @ WAS,L,34,6,13,0.462,3,8,0.375,2,2,1.0,0,2,2,2,0,1,0,3,17,-7,1,1641711,TOR,WAS
2023-24,1641711,0022301012,"MAR 22, 2024",TOR vs. OKC,L,33,8,15,0.533,4,7,0.571,1,3,0.333,0,5,5,1,1,0,4,1,21,-11,1,1641711,TOR,OKC
2023-24,1641711,0022300999,"MAR 20, 2024",TOR vs. SAC,L,32,1,8,0.125,1,6,0.167,2,2,1.0,0,1,1,3,1,0,2,1,5,-16,1,1641711,TOR,SAC
2023-24,1641711,0022300979,"MAR 17, 2024",TOR @ ORL,L,27,4,11,0.364,2,3,0.667,0,0,0.0,0,0,0,1,0,0,3,2,10,-27,1,1641711,TOR,ORL
2023-24,1641711,0022300963,"MAR 15, 2024",TOR vs. ORL,L,23,3,9,0.333,0,3,0.0,2,2,1.0,1,1,2,1,0,1,1,3,8,-32,1,1641711,TOR,ORL
2023-24,1641711,0022300946,"MAR 13, 2024",TOR @ DET,L,32,4,13,0.308,1,6,0.167,0,0,0.0,0,3,3,1,1,0,2,2,9,-3,1,1641711,TOR,DET
2023-24,1641711,0022300937,"MAR 11, 2024",TOR @ DEN,L,36,7,12,0.583,2,4,0.5,1,1,1.0,1,3,4,7,2,0,1,0,17,-5,1,1641711,TOR,DEN
2023-24,1641711,0022300923,"MAR 09, 2024",TOR @ POR,L,39,3,10,0.3,2,7,0.286,0,0,0.0,2,3,5,2,0,0,0,3,8,1,1,1641711,TOR,POR
2023-24,1641711,0022300905,"MAR 07, 2024",TOR @ PHX,L,31,4,12,0.333,4,10,0.4,0,0,0.0,0,2,2,0,0,0,1,2,12,-11,1,1641711,TOR,PHX
2023-24,1641711,0022300890,"MAR 05, 2024",TOR vs. NOP,L,27,1,7,0.143,0,5,0.0,0,0,0.0,1,1,2,0,1,0,2,1,2,-35,1,1641711,TOR,NOP
2023-24,1641711,0022300875,"MAR 03, 2024",TOR vs. CHA,W,24,4,7,0.571,3,5,0.6,0,0,0.0,1,3,4,0,1,0,0,3,11,-2,1,1641711,TOR,CHA
2023-24,1641711,0022300860,"MAR 01, 2024",TOR vs. GSW,L,27,5,11,0.455,2,6,0.333,0,0,0.0,0,2,2,3,1,0,0,1,12,-6,1,1641711,TOR,GSW
2023-24,1641711,0022300844,"FEB 28, 2024",TOR vs. DAL,L,19,3,6,0.5,1,3,0.333,0,0,0.0,0,3,3,0,0,0,1,2,7,-14,1,1641711,TOR,DAL
2023-24,1641711,0022300829,"FEB 26, 2024",TOR @ IND,W,23,7,9,0.778,4,4,1.0,0,0,0.0,2,3,5,2,1,0,0,0,18,3,1,1641711,TOR,IND
2023-24,1641711,0022300804,"FEB 23, 2024",TOR @ ATL,W,22,8,13,0.615,2,5,0.4,0,0,0.0,0,2,2,1,0,0,0,1,18,-7,1,1641711,TOR,ATL
2023-24,1641711,0022300795,"FEB 22, 2024",TOR vs. BKN,W,17,3,6,0.5,1,3,0.333,0,0,0.0,1,3,4,0,0,0,0,0,7,15,1,1641711,TOR,BKN
2023-24,1641711,0022300782,"FEB 14, 2024",TOR vs. IND,L,21,3,7,0.429,1,4,0.25,0,0,0.0,0,1,1,1,1,0,1,2,7,1,1,1641711,TOR,IND
2023-24,1641711,0022300764,"FEB 12, 2024",TOR vs. SAS,L,22,7,10,0.7,4,5,0.8,0,0,0.0,1,1,2,0,0,0,1,1,18,-12,1,1641711,TOR,SAS
2023-24,1641711,0022300756,"FEB 10, 2024",TOR vs. CLE,L,22,4,8,0.5,3,6,0.5,3,3,1.0,0,0,0,1,0,0,1,2,14,-22,1,1641711,TOR,CLE
2023-24,1641711,0022300744,"FEB 09, 2024",TOR vs. HOU,W,20,2,5,0.4,2,5,0.4,0,0,0.0,0,1,1,1,1,0,0,3,6,-7,1,1641711,TOR,HOU
2023-24,1641711,0022300726,"FEB 07, 2024",TOR @ CHA,W,15,2,2,1.0,2,2,1.0,0,0,0.0,0,1,1,2,0,0,1,0,6,9,1,1641711,TOR,CHA
2023-24,1641711,0022300718,"FEB 05, 2024",TOR @ NOP,L,30,9,16,0.563,4,8,0.5,0,0,0.0,0,4,4,2,1,0,0,2,22,-24,1,1641711,TOR,NOP
2023-24,1641711,0022300710,"FEB 04, 2024",TOR @ OKC,L,10,2,2,1.0,0,0,0.0,2,2,1.0,0,0,0,1,0,0,0,0,6,4,1,1641711,TOR,OKC
2023-24,1641711,0022300692,"FEB 02, 2024",TOR @ HOU,L,24,1,8,0.125,0,4,0.0,1,2,0.5,1,6,7,0,3,0,1,1,3,-19,1,1641711,TOR,HOU
2023-24,1641711,0022300672,"JAN 30, 2024",TOR @ CHI,W,20,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,4,1,0,0,2,0,2,1,1641711,TOR,CHI
2023-24,1641711,0022300653,"JAN 28, 2024",TOR @ ATL,L,25,5,12,0.417,3,5,0.6,2,3,0.667,3,2,5,3,1,0,2,3,15,19,1,1641711,TOR,ATL
2023-24,1641711,0022300637,"JAN 26, 2024",TOR vs. LAC,L,21,3,7,0.429,0,3,0.0,0,0,0.0,1,3,4,2,1,0,0,3,6,-3,1,1641711,TOR,LAC
2023-24,1641711,0022300609,"JAN 22, 2024",TOR vs. MEM,L,15,0,1,0.0,0,1,0.0,0,0,0.0,1,2,3,0,0,0,1,0,0,5,1,1641711,TOR,MEM
2023-24,1641711,0022300596,"JAN 20, 2024",TOR @ NYK,L,16,4,7,0.571,3,6,0.5,0,0,0.0,0,2,2,1,1,0,0,1,11,-2,1,1641711,TOR,NYK
2023-24,1641711,0022300574,"JAN 17, 2024",TOR vs. MIA,W,12,2,2,1.0,2,2,1.0,0,0,0.0,0,0,0,4,2,0,2,2,6,14,1,1641711,TOR,MIA
2023-24,1641711,0022300540,"JAN 12, 2024",TOR @ UTA,L,12,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,2,0,0,0,1,0,-8,1,1641711,TOR,UTA
2023-24,1641711,0022300416,"DEC 27, 2023",TOR @ WAS,W,5,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0,1,0,0,0,3,4,1,1641711,TOR,WAS
2023-24,1641711,0022300382,"DEC 22, 2023",TOR @ PHI,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,5,1,1641711,TOR,PHI
2023-24,1641711,0022300330,"DEC 15, 2023",TOR vs. ATL,L,3,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,0,3,1,1,1641711,TOR,ATL
2023-24,1641711,0022300297,"DEC 11, 2023",TOR @ NYK,L,4,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-6,1,1641711,TOR,NYK
2023-24,1641711,0022300046,"NOV 24, 2023",TOR vs. CHI,W,9,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,1,1,2,2,1,1641711,TOR,CHI
2023-24,1641711,0022300038,"NOV 21, 2023",TOR @ ORL,L,12,1,4,0.25,1,3,0.333,0,0,0.0,0,2,2,2,0,0,0,0,3,-2,1,1641711,TOR,ORL
2023-24,1641711,0022300211,"NOV 19, 2023",TOR vs. DET,W,12,1,3,0.333,1,2,0.5,2,2,1.0,0,0,0,0,1,0,0,2,5,-3,1,1641711,TOR,DET
2023-24,1641711,0022300031,"NOV 17, 2023",TOR vs. BOS,L,10,0,5,0.0,0,4,0.0,0,0,0.0,0,1,1,1,0,0,2,0,0,-10,1,1641711,TOR,BOS
2023-24,1641711,0022300195,"NOV 15, 2023",TOR vs. MIL,L,26,2,10,0.2,1,6,0.167,6,6,1.0,0,0,0,2,1,0,1,4,11,-29,1,1641711,TOR,MIL
2023-24,1641711,0022300189,"NOV 13, 2023",TOR vs. WAS,W,24,3,4,0.75,2,3,0.667,0,0,0.0,3,1,4,2,0,0,2,2,8,2,1,1641711,TOR,WAS
2023-24,1641711,0022300174,"NOV 11, 2023",TOR @ BOS,L,15,1,4,0.25,0,2,0.0,2,2,1.0,0,1,1,1,0,0,1,1,4,-4,1,1641711,TOR,BOS
2023-24,1641711,0022300168,"NOV 08, 2023",TOR @ DAL,W,7,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,0,0,1,1641711,TOR,DAL
